
X,Y,Z,AUGT,grade_kriging
-55,516,183,14.5406762599945,14.540676259994498
-135,-4,191,40.0,31.32736319065092
361,-4,-337,35.7542131900787,35.7542131900787
361,-1100,-849,17.3810964107513,17.3810964107513
-359,412,111,13.5268539905548,13.15357219934461
-231,492,-9,11.7250066757202,11.7250066757202
-31,84,295,16.2113897323608,16.2113897323608
41,164,399,10.6623409986495,10.83749909639349
553,-836,-929,14.3303081274032,13.57213364839547
1,828,183,16.8948446273803,21.55979228496544
-135,164,-161,12.3821712493896,12.3821712493896
1,420,271,29.8174184322357,29.8174184322357
185,668,183,18.2916698217391,20.74921076536171
233,548,167,14.0070402145385,19.21350166797632
409,780,95,10.0398524522781,10.0398524522781
-7,-1124,407,19.2186758518219,19.44443312168119
409,548,135,13.547243475914,13.53583667278288
-239,124,159,39.497053527832,29.98521825408931
-191,-76,175,23.1466839790344,21.68035485744474
-31,60,247,19.7778078079223,20.174671330451922
-47,124,247,14.3460316181182,19.92263889244618
345,724,511,10.735218834877,10.735218834877
-271,356,263,13.796757364273,13.796757364273
673,-932,-785,10.8234206199646,10.8234206199646
-23,212,167,11.8007151842117,11.8007151842117
-15,500,175,12.0569441795349,16.92440979003903
513,-860,-809,13.7182205200195,18.31558205127712
81,700,151,19.9422438144683,21.3631970727443
-119,276,575,10.6655268192291,10.6655268192291
689,-1044,-761,14.7738544940948,14.7738544940948
417,-1284,-881,12.7430802106857,12.7430802106857
425,580,95,15.4153095960617,17.291020283698998
-103,396,151,12.503179860115,12.503179860115
-135,-76,71,11.1483018875122,11.002618062496182
-223,-44,239,26.4725030899047,31.19619126637771
185,484,231,27.4746358394622,27.4746358394622
-47,1164,551,16.1259228229522,16.1259228229522
497,276,-337,12.4514473676681,12.84116294622416
-303,452,231,15.4376430511474,20.74968104362483
465,332,-145,26.6082585334777,26.53857282638542
57,1004,199,11.4436182260513,17.787562956809957
-271,772,231,12.0887299537658,12.53778158664698
185,692,151,21.0669401168823,21.01045798301694
-215,12,143,26.7566287517547,26.730304861068678
-31,116,255,20.4770037174224,23.964956445693893
273,572,279,11.5824812173843,12.3143430614471
-263,324,135,12.2777436256408,16.402667007446233
41,-420,-441,14.2023589372634,15.53693878173821
25,-468,-337,10.5272946834564,10.5272946834564
-287,388,167,40.0,40.0
-23,-1124,423,15.3779757976531,18.80819823265066
193,-284,87,15.8617321968078,15.8617321968078
161,348,-81,10.5147897243499,10.5147897243499
321,228,-345,24.6038691997528,24.6038691997528
73,236,63,16.4206585407257,16.4206585407257
-95,-1180,367,28.0605744838714,26.76768741607662
9,-1188,375,18.8614235162735,18.720153752565366
113,-532,-449,38.4726095199584,29.00087975396045
169,196,127,12.2906551361084,12.18890759706497
281,228,-105,11.4307335853576,13.287838239669739
-879,-1140,375,14.9131427288055,14.110171079635581
-303,-1164,375,26.3168429851531,26.663383003870592
-223,724,535,22.7223424911499,22.7223424911499
609,-1084,-897,13.967374587059,13.817291595935778
-55,476,191,40.0,34.07982322692868
-199,276,231,11.9877124547958,11.401262466907468
305,-692,-705,10.4712735414505,10.4712735414505
137,-676,-705,20.5779406070709,20.019922227859468
-151,468,-9,14.241588807106,14.241588807105998
-151,692,143,17.2696055412292,18.66104124307627
33,-636,-697,13.9696526765823,13.9696526765823
361,740,183,15.3288414955139,17.482792803764326
113,-372,-289,20.2102219104766,21.328012447357104
585,-1180,-369,11.1015998840332,11.412239120006532
-231,748,271,27.213900899887,27.213900899887
-111,-796,-697,11.6633428812026,11.6633428812026
553,-1020,-985,14.8068202018737,14.806820201873698
-143,-868,359,10.6432973384857,10.6432973384857
-63,-596,-449,12.5416690587997,13.29646951198573
409,-716,-745,14.5083636045455,14.5083636045455
-167,236,231,23.9894999980926,23.9894999980926
-343,36,183,11.0719485044479,15.492961373329118
433,-948,-721,14.2344402790069,13.66803105354304
-295,92,247,15.2100058317184,15.8452724742889
617,-908,-769,13.6438706874847,13.6438706874847
1,60,167,24.6731277942657,20.405845721960027
-167,692,159,33.6890794754028,26.015879970126647
57,-20,143,19.2373480081558,19.2373480081558
529,-916,-785,32.6228798389434,31.65291277885432
49,-1108,415,17.6362260818481,18.29046114921564
-191,28,199,22.8048513889312,21.13894725561137
417,572,151,13.5137508869171,16.84547947883604
-87,388,191,19.3768733978271,18.3977561283111
273,468,495,12.348532629013,12.348532629013
-487,-1372,375,10.8535229444503,10.903148496150909
209,604,151,22.6081366062164,21.34170808792112
-103,44,71,16.7062036275863,16.7062036275863
-447,468,375,24.6109230995178,21.29754527807232
-231,-244,527,10.3333007574081,10.3333007574081
-111,828,167,20.3322714328765,21.32123378753656
-255,-1124,391,17.3902578353881,18.45912972927085
129,700,223,17.3493760585784,18.866936784982613
-95,68,159,18.0739592313766,16.949186350107134
-255,100,167,20.1545033454895,19.015366408824907
-31,340,-137,10.4973360538482,10.45620894432062
577,-956,-953,14.5831842422485,14.91098263263698
1,164,287,16.0379243135452,17.55406333684918
-55,492,183,18.037554192543,18.84977757215496
-383,388,111,23.6605672359466,22.14538290739054
361,444,-1,15.0122524738311,16.27017250299447
-871,-1164,359,16.9326737642288,16.9326737642288
-303,500,143,10.0003737449646,14.46007815361023
-55,-780,-697,13.7402572393417,13.7402572393417
-303,500,175,14.8187386989593,16.399532356262156
153,404,-89,19.6092128276824,19.6092128276824
217,412,-169,11.3177905797958,11.3177905797958
-159,12,183,20.6588933944702,22.92510320663449
-311,572,215,38.2377303123474,38.2377303123474
385,-1244,-865,16.3594188213348,14.42840534925456
-95,-780,-681,11.8214644908905,11.80347459316253
113,-532,-441,38.0423613548278,28.91483012093433
-183,-44,159,23.0900331497192,25.23248311996456
-47,804,159,21.5561265468597,18.321853456497152
-327,396,151,23.5689226150512,24.22786807060236
-39,836,143,12.69918551445,17.0274271011352
401,524,95,17.5606355667114,18.31068778038021
-391,692,535,25.2880086898803,22.90341704050694
97,484,167,11.5906659841537,18.299630751609758
-399,332,239,11.4419499635696,18.64813709259029
489,-1428,-601,14.9577874422073,14.852994623184149
-231,396,159,40.0,30.836980004310597
513,164,-369,20.1438348770141,20.1438348770141
609,-948,-921,12.4105363845825,12.4105363845825
465,-860,-761,15.2079391956329,15.2079391956329
321,276,-321,10.2902028083801,10.2902028083801
-887,-924,359,11.2193408966064,11.2193408966064
321,36,-233,13.4446605205535,13.4446605205535
-127,1132,543,40.0,32.95919599151608
145,-1172,-993,14.4536555767059,14.453655576705902
369,436,-17,21.4469231128692,21.4469231128692
-183,-92,215,40.0,37.849248752593965
-7,-212,183,15.3049787998199,15.3049787998199
-279,356,135,34.5570596218109,28.323300590515103
-247,-228,151,12.1052303314208,12.1052303314208
-143,460,-57,23.9345221042633,24.06794665336606
377,-700,-857,13.55532310009,13.55532310009
97,892,183,11.9998283863067,11.9998283863067
329,28,-169,12.452315378189,14.25615759849542
153,116,-201,11.8881225585937,11.802614760398818
9,-420,-329,12.6407636165618,12.6407636165618
361,372,-49,11.8890665054321,11.8890665054321
409,220,-225,15.0279257297515,15.64986589908592
-319,460,199,11.446684885025,15.62804306316372
-55,-284,-41,12.4422345399856,12.4422345399856
-167,828,167,25.6950226783752,24.62411522388456
657,-1404,-705,13.6383623838424,14.504338161945281
585,-1188,-369,12.1370640039443,11.82642476797097
-415,532,503,18.724101448059,19.392232861518778
-167,540,151,32.6432704925537,33.720542498997254
-279,-188,143,24.4805766582489,20.89479505538938
89,-524,-441,34.7727351188659,30.14187570095058
-119,732,-1,10.4971327781677,10.4971327781677
297,-532,71,14.3912627935409,14.3912627935409
81,-668,-545,17.1954064130783,19.598770182132707
-159,-28,191,25.5220490932464,21.16962252934769
601,-988,-961,19.7628869056701,18.330105631351408
217,-924,-913,10.2055466651916,10.2055466651916
-71,236,-217,19.4454076766967,19.983913927078177
-431,828,167,12.5482241153717,12.7726329898834
153,-420,-449,40.0,33.21048710959295
353,548,143,33.9010235786438,23.842656917572015
41,-868,367,14.0979137897491,14.0979137897491
-151,332,207,17.4229688644409,25.581326558589907
1,372,255,17.2544813632965,16.15065306186675
1,-44,279,17.8077837467193,17.8077837467193
73,428,183,40.0,28.518486285209622
-167,-212,167,25.3325844764709,22.4203879165649
521,-1036,-929,10.3356688022613,12.990733375549269
-271,-292,231,10.219667315483,10.219667315483
393,244,-145,16.3698770046234,15.70198952198025
-151,532,135,32.2807668685913,24.193190797169997
-223,100,151,38.0281787872314,26.234412360191307
-151,84,159,16.6591406345367,16.99125033855434
-39,636,135,11.4618628025054,16.10940585613244
49,-340,-329,13.269207906723,14.03050617218016
-23,380,463,13.5970612049102,13.679640548229141
721,-164,-945,27.9697079181671,24.290567075729324
561,-916,-753,15.1252153396606,15.1252153396606
-231,-1028,551,15.166337776184,15.166337776184
129,252,-97,19.5259305477142,19.5259305477142
545,-1156,-361,11.9008997201919,11.50178264141076
-255,-36,279,36.9980383872985,35.17606491088862
585,-980,-801,22.3541798591613,20.123421559333742
73,-236,-257,12.2510479211807,11.90533627033229
145,348,87,20.2674218177795,18.49892947196956
1,412,223,24.2359705924987,29.186873216628967
305,508,151,23.7475528717041,21.424217686653122
-23,380,223,40.0,40.0
49,-84,7,13.0074822902679,13.0074822902679
73,-644,-665,14.7537418842315,13.46659817218773
-735,-1180,375,12.6810308933258,12.6810308933258
-647,252,495,12.2634944677352,12.08207807254784
-231,540,159,40.0,33.045074310302724
361,-636,103,16.1487703084945,16.1487703084945
625,-1404,-697,10.9081725597381,10.9081725597381
57,396,151,19.8478421211242,23.888556566238343
41,-452,-425,16.937434387207,16.937434387207
81,156,167,12.4534602642059,13.95284481525416
81,580,327,17.7601985454559,17.7601985454559
633,-876,-817,22.8059238433837,23.34435415744774
177,-428,-433,29.960113286972,26.799361817041998
-879,-1188,391,10.4283882141113,10.696233713626818
529,644,143,11.9410046100616,12.91022983074184
-175,732,127,13.6815619707107,13.6815619707107
-447,348,135,20.7297922134399,18.887384682893718
209,-428,-473,23.3068839073181,22.958561515808068
137,644,151,18.3094470977783,20.715038720369314
-111,1116,527,18.4683724641799,19.441015403270647
49,804,47,10.840305352211,10.840305352211
17,-1164,399,16.0480366945266,16.0480366945266
209,724,175,17.0842893838882,21.00861051082606
137,-372,-273,10.1287528514862,14.03501094818112
441,508,71,20.0744921684265,22.926417722702006
-255,-92,295,40.0,30.869380226135227
313,628,143,37.3750727176666,33.535902605056734
105,644,223,14.8198415279388,14.295491559505411
-63,60,319,18.4842419862747,18.21070967435835
193,52,-273,11.9575306892395,11.9575306892395
-151,228,-113,12.1997932434082,17.841786861419664
-343,1116,535,10.2126099109649,10.2126099109649
673,-972,-825,13.2472120761871,13.84806765079495
217,-548,-449,11.4291938304901,11.4291938304901
649,-908,-945,14.4756140232086,13.391103745698889
-551,716,503,19.5197177886962,20.1244589662551
377,-908,-889,10.1166778087615,10.1166778087615
-79,484,-217,12.786062502861,12.786062502861
-271,556,207,11.7138428688049,12.15764519929882
-47,612,183,14.0238548517227,15.397651481628381
-71,1156,535,18.3590008020401,15.25056190013882
-359,644,231,21.88084192276,21.88084192276
-199,836,159,24.5524451255798,21.35963484168049
-439,468,479,10.5554518699646,10.5554518699646
-7,76,375,31.8653134346008,31.8653134346008
-303,820,151,12.5084732055664,12.5084732055664
457,-828,-753,12.1701617240905,11.942351019382404
497,-996,-737,10.7072322130203,10.7072322130203
601,-1132,-905,23.8592423439025,23.8592423439025
81,-268,119,14.9727352142334,14.071044249534598
281,380,167,11.0053827285766,11.0053827285766
609,-1292,-489,19.1699200630188,26.51010435819624
9,-244,71,19.8561133384704,19.8561133384704
-647,-1372,399,17.9440345287323,16.529915539026245
-319,-564,415,10.1147315025329,10.1147315025329
-247,-28,143,37.9380482196807,26.36544409751886
81,708,247,14.9955441474914,15.86695404529565
321,-940,-817,14.587549996376,14.64926344156262
-247,540,263,16.6345980167388,16.88164315700523
-191,516,-49,13.5969467163085,16.35686058521263
9,500,191,40.0,31.559240460395777
-279,564,119,10.1729419469833,14.44884343385692
49,84,175,31.9775379657745,28.52593233108516
-151,404,159,26.7194479942321,22.401570351918473
-151,68,255,12.8783356428146,14.398829321861221
529,-1204,-929,11.3992398738861,11.3992398738861
665,-1020,-937,18.3063781023025,18.50556128263468
497,668,143,35.7290817737579,26.635666532516446
-263,500,231,10.5797468185424,13.76612255096429
457,-1124,-313,15.0272855281829,14.822143917083675
217,524,183,22.8075827598571,23.972288622856063
-199,-12,215,40.0,25.344172177995908
-655,-1324,399,20.8743632793426,18.825968616008698
-103,260,191,39.4083879470825,32.76966972351072
-119,-4,143,13.0776895046234,13.0776895046234
-191,348,207,35.2898614406585,34.89339107036587
537,660,143,14.1962524890899,16.587557454109138
-375,396,471,11.3222194194793,11.3222194194793
-47,-1036,375,10.9176061868667,10.9176061868667
641,-884,-705,14.1825045108795,14.1825045108795
641,-1356,-505,23.7456275939941,24.87644599914548
-471,340,239,18.8415013313293,17.89289410591122
169,788,495,10.0705903053283,10.0705903053283
161,-284,-457,20.3841487884521,20.3841487884521
145,612,151,31.8266840457916,32.451051216125464
409,-668,-689,21.4821248531341,20.17662709951395
-191,316,-209,12.2841725111007,14.828346395492499
145,228,-89,18.7421287298202,18.7421287298202
633,-1100,-345,18.8692426204681,16.42331257343288
257,612,159,19.7180587768554,18.35500281333918
-551,572,551,13.9706959247589,13.9706959247589
-175,140,143,11.7335547685623,11.7335547685623
569,-844,-825,16.1045952320098,15.74126448631279
-271,348,135,13.1148258686065,16.712841629981938
649,-1036,-929,12.2018248319625,14.154979757070464
689,-1364,-513,15.6764172077178,15.6764172077178
-175,460,-57,27.7342095375061,26.35402935028074
-503,684,471,18.6372466564178,18.6372466564178
129,-988,-889,16.7507782459259,16.7507782459259
-111,-108,151,13.06826171875,19.67165876626966
-567,212,455,12.2652550220489,14.348271389007518
-383,788,519,24.0419334411621,21.065038905143716
177,668,279,19.2028121709823,18.085153412818837
1,28,255,18.642378783226,22.58556062221524
249,-612,-705,16.6979943275451,16.6979943275451
-63,620,167,20.1150491714477,20.160614233016922
-439,436,159,13.6493602991104,14.98108131647107
513,-996,-737,18.617553448677,21.119786419868397
289,-812,-745,17.9332971334457,17.9332971334457
-239,-76,143,28.0574926376342,25.34999328613276
-39,44,183,16.4405071258544,17.416523039340905
49,-636,-449,13.4742453098297,13.474245309829698
145,-660,-713,15.7797735452652,15.7797735452652
409,-932,-977,11.8111757040023,11.8111757040023
33,108,247,15.9768983840942,15.7757479858398
-511,564,535,25.3647417545318,23.04465189297988
-199,-1116,415,18.9415713787078,17.88490093231195
441,748,143,17.0460700511932,17.170284109115563
-135,484,175,36.1994967460632,36.1994967460632
-87,500,263,16.6659024715423,15.277714624404851
-239,732,199,24.5680926799774,21.83315280556675
-583,532,551,11.4287078380584,11.4287078380584
161,-660,-809,16.085055065155,16.085055065155
-575,532,247,12.9256042480468,12.9256042480468
641,20,-665,11.0110522508621,11.0110522508621
-159,156,183,23.6435271263122,23.705040682554205
497,-804,-761,10.3881326198577,10.3881326198577
73,-268,159,15.9324931621551,14.33731412887568
161,460,-81,10.8233610391616,15.98910742521278
-135,260,-89,18.8290209054946,18.8290209054946
65,-772,-609,15.9925950050354,15.9925950050354
145,-572,-449,19.0453482866287,19.0453482866287
-279,844,231,19.1842685222625,16.92372169017786
-127,460,159,15.9692042827606,22.709429850578278
313,724,511,17.8324735641479,22.59034904956814
145,-628,-609,11.101936340332,11.995041220664943
-111,892,151,17.8524039268493,16.658893899917537
169,364,71,16.7536077499389,23.72752542495723
489,156,-377,19.917684841156,18.33837649822234
-175,364,-1,12.0315545797348,12.0315545797348
241,-148,-273,16.9985432624816,16.995094585418634
-39,812,191,17.9010125160217,18.44161325359341
241,-1004,-913,16.0922351360321,16.0922351360321
281,-596,-537,10.5829174518585,10.5829174518585
137,-260,-441,11.2316367387771,11.684724912643361
409,-988,-657,11.97597386837,12.63262966871255
497,-1012,-961,11.7103801727294,16.60112996101373
-159,-1092,439,23.0387048721313,22.497879059314677
-255,-1124,415,25.5383602142334,20.052316894531238
25,-492,-353,11.8978050231933,13.774980756044325
25,460,167,26.9674560070037,21.89462074279778
-247,-36,287,35.32352809906,35.7477682113647
